theta_deg,phi_deg,gain_dBi
4,170,5.970872
4,175,5.970872
4,180,5.970872
4,185,5.970872
4,190,5.970872
4,195,5.970872
4,200,5.970872
4,205,5.970872
4,210,5.970872
4,215,5.970872
4,220,5.970872
4,225,5.970872
4,230,5.970872
4,235,5.970872
4,240,5.970872
4,245,5.970872
4,250,5.970872
4,255,5.970872
4,260,5.970872
4,265,5.970872
4,270,5.970872
4,275,5.970872
4,280,5.970872
4,285,5.970872
4,290,5.970872
4,295,5.970872
4,300,5.970872
4,305,5.970872
4,310,5.970872
4,315,5.970872
4,320,5.970872
4,325,5.970872
4,330,5.970872
4,335,5.970872
4,340,5.970872
4,345,5.970872
4,350,5.970872
4,355,5.970872
4,360,5.970872
6,0,5.934395
6,5,5.934395
6,10,5.934395
6,15,5.934395
6,20,5.934395
6,25,5.934395
6,30,5.934395
6,35,5.934395
6,40,5.934395
6,45,5.934395
6,50,5.934395
6,55,5.934395
6,60,5.934395
6,65,5.934395
6,70,5.934395
6,75,5.934395
6,80,5.934395
6,85,5.934395
6,90,5.934395
6,95,5.934395
6,100,5.934395
6,105,5.934395
6,110,5.934395
6,115,5.934395
6,120,5.934395
6,125,5.934395
6,130,5.934395
6,135,5.934395
6,140,5.934395
6,145,5.934395
6,150,5.934395
6,155,5.934395
6,160,5.934395
6,165,5.934395
6,170,5.934395
6,175,5.934395
6,180,5.934395
6,185,5.934395
6,190,5.934395
6,195,5.934395
6,200,5.934395
6,205,5.934395
6,210,5.934395
6,215,5.934395
6,220,5.934395
6,225,5.934395
6,230,5.934395
6,235,5.934395
6,240,5.934395
6,245,5.934395
6,250,5.934395
6,255,5.934395
6,260,5.934395
6,265,5.934395
6,270,5.934395
6,275,5.934395
6,280,5.934395
6,285,5.934395
6,290,5.934395
6,295,5.934395
6,300,5.934395
6,305,5.934395
6,310,5.934395
6,315,5.934395
6,320,5.934395
6,325,5.934395
6,330,5.934395
6,335,5.934395
6,340,5.934395
6,345,5.934395
6,350,5.934395
6,355,5.934395
6,360,5.934395
8,0,5.883201
8,5,5.883201
8,10,5.883201
8,15,5.883201
8,20,5.883201
8,25,5.883201
8,30,5.883201
8,35,5.883201
8,40,5.883201
8,45,5.883201
8,50,5.883201
8,55,5.883201
8,60,5.883201
8,65,5.883201
8,70,5.883201
8,75,5.883201
8,80,5.883201
8,85,5.883201
8,90,5.883201
8,95,5.883201
8,100,5.883201
8,105,5.883201
8,110,5.883201
8,115,5.883201
8,120,5.883201
8,125,5.883201
8,130,5.883201
8,135,5.883201
8,140,5.883201
8,145,5.883201
8,150,5.883201
8,155,5.883201
8,160,5.883201
8,165,5.883201
8,170,5.883201
8,175,5.883201
8,180,5.883201
8,185,5.883201
8,190,5.883201
8,195,5.883201
8,200,5.883201
8,205,5.883201
8,210,5.883201
8,215,5.883201
8,220,5.883201
8,225,5.883201
8,230,5.883201
8,235,5.883201
